Country,Continent,Least Developed,Life Expectancy,CO2 emissions,Health expenditure,Electric power consumption,Forest area,GDP per capita,Individuals using the Internet,People using at least basic drinking water services,Obesity among adults,Beer consumption per capita,High GDP per capita
Montenegro,Europe,False,75.14390244,2.830368724,7.152,6287.187849,59.99256506,13022.14537,35.1,95.91929764,21.7,4.47236,False
Montenegro,Europe,False,75.9902439,4.16513287,7.201,5010.561319,61.48698885,13636.01508,37.5,96.164094,22.1,4.2,False
Montenegro,Europe,False,75.98292683,4.09625219,7.96692228,5419.51607,61.48698885,14472.48482,35.61154125,96.40909797,22.6,4.0,False
Montenegro,Europe,False,76.2,3.754425023,8.29550457,5741.203943,61.48698885,13863.8907,56.83878255,96.65431052,23.1,4.28,False
Montenegro,Europe,False,76.4902439,3.654176435,8.47144604,5415.717989,61.48698885,14870.15294,60.31,96.89974764,23.5,3.94,False
Montenegro,Europe,False,76.44146341,3.570222461,8.00086784,4574.964545,61.48698885,15371.14255,61.0,97.14541049,23.9,3.58,False
Montenegro,Europe,False,76.44878049,3.793242395,9.02188778,4612.34139,61.48698885,16332.84831,68.11978601,97.39129537,24.4,3.5,False
Morocco,Africa,False,68.684,1.141917571,3.97807431,453.339361,12.338203,3575.283203,0.693791245,62.49829228,14.8,0.21,False
Morocco,Africa,False,69.193,1.245265322,4.12981606,490.0382278,12.37585257,3876.140625,1.371438101,63.73406864,15.4,0.23,False
Morocco,Africa,False,69.769,1.272120189,4.42979431,524.9203616,12.41350213,4011.096436,2.373253192,65.11268975,15.9,0.24,False
Morocco,Africa,False,70.399,1.250718366,4.55366516,536.0083504,12.45115169,4282.941895,3.353366681,66.49059949,16.4,0.22,False
Morocco,Africa,False,71.067,1.36110692,4.72918844,581.6427986,12.48880125,4554.850098,11.60793477,67.86815937,17.0,0.22,False
Morocco,Africa,False,71.746,1.430937324,4.76469755,612.2822511,12.52645082,4795.599121,15.08444452,69.35375676,17.6,0.23,False
Morocco,Africa,False,72.403,1.460816566,4.94123936,634.4653684,12.56410038,5256.104004,19.77119157,70.85193792,18.2,0.22,False
Morocco,Africa,False,73.009,1.487308731,5.42293549,688.1744529,12.60174994,5523.613281,21.5,72.33844751,18.8,0.22,False
Morocco,Africa,False,73.546,1.542007758,5.30251694,717.2775222,12.63939951,5892.290527,33.1,73.81241348,19.5,0.24,False
Morocco,Africa,False,74.003,1.526820983,5.8412447,733.5238472,12.67704907,6105.844238,41.3,75.27306806,20.2,0.23,False
Morocco,Africa,False,74.382,1.600327236,5.86408854,745.7150278,12.71469863,6332.819824,52.0,76.72145338,20.9,0.2,False
Morocco,Africa,False,74.696,1.706431503,5.7329936,775.9546744,12.7192337,6712.323242,46.1074826,78.15588754,21.6,0.18,False
Morocco,Africa,False,74.97,1.747192709,5.74942255,825.8225738,12.72376877,6702.418457,55.41605319,79.57650954,22.4,0.18,False
Morocco,Africa,False,75.227,1.708106064,5.68743515,876.8452391,12.72830383,6916.013184,56.0,80.98264576,23.2,0.18,False
Morocco,Africa,False,75.477,1.716465376,5.27820778,881.4289958,12.7328389,6609.608887,56.8,82.37439241,24.0,0.15,False
Morocco,Africa,False,75.726,1.742749914,5.06548977,904.4418639,12.73737396,7024.962891,57.07999935,83.75113288,24.8,0.16,False
Mozambique,Africa,True,48.946,0.080736566,2.26010299,69.24076859,52.37671355,477.7672638,0.10959253,21.09908528,3.0,0.53627,False
Mozambique,Africa,True,49.295,0.077379485,2.95498824,125.6215798,52.09493375,532.2546827,0.160031947,22.31977995,3.2,0.51795,False
Mozambique,Africa,True,49.61,0.083670206,3.34283662,277.3588066,51.81315395,573.7001454,0.259612611,24.05191982,3.3,0.44179,False
Mozambique,Africa,True,49.889,0.09828723,3.4220655,265.772806,51.53137414,606.9256872,0.419538844,25.82298156,3.5,0.46001,False
Mozambique,Africa,True,50.143,0.095929046,3.6926434,374.4743508,51.24959434,652.9813361,0.679447835,27.63324523,3.7,0.49782,False
Mozambique,Africa,True,50.387,0.083439354,4.39079046,448.9077624,50.96781454,697.7704264,0.854357118,29.48194619,3.8,0.52321,False
Mozambique,Africa,True,50.641,0.088234843,4.10098362,451.0116582,50.68603474,767.0915482,0.842954488,31.36986536,4.0,0.51365,False
Mozambique,Africa,True,50.934,0.102891487,3.94103193,459.0109311,50.40425494,825.4891524,0.91,33.29522577,4.2,0.5519,False
Mozambique,Africa,True,51.292,0.100553963,4.23261261,459.8280494,50.12247514,878.4360543,1.56,35.39980799,4.3,0.58994,False
Mozambique,Africa,True,51.738,0.108758711,5.21038246,443.4250188,49.84069534,914.547011,2.68,37.55198351,4.5,0.5716,False
Mozambique,Africa,True,52.31,0.113889571,5.44726419,443.7704802,49.55891554,959.0425795,4.17,39.73997963,4.7,0.63,False
Mozambique,Africa,True,53.043,0.138501288,5.00311899,453.3059783,49.2964114,1023.065084,4.6,41.96206548,4.9,0.7,False
Mozambique,Africa,True,53.931,0.14801305,5.24640608,454.3669251,49.03390727,1035.522437,5.0,44.21749158,5.1,0.75,False
Mozambique,Africa,True,54.949,0.164314407,6.12555981,459.9666335,48.77140314,1084.98419,5.5,46.50550282,5.3,0.77,False
Mozambique,Africa,True,56.062,0.184887949,6.33231783,451.0430679,48.50889901,1139.051782,6.0,48.82531943,5.5,0.84,False
Mozambique,Africa,True,57.206,0.204126905,6.7166338,478.920644,48.24639487,1291.268034,6.5,51.17617521,5.8,0.99,False
Myanmar,Asia,True,60.063,0.202056101,1.99549341,68.10148963,53.35267925,824.9627665,0.000168468,46.97598388,1.9,0.10454,False
Myanmar,Asia,True,60.377,0.176812683,2.14881921,75.25733578,52.82828748,938.5666095,0.000289277,48.57073492,2.0,0.10995,False
Myanmar,Asia,True,60.685,0.173996307,2.57854128,68.37462919,52.30389571,1054.099276,0.000426494,50.1914933,2.2,0.12568,False
Myanmar,Asia,True,60.989,0.217865792,2.38126588,73.03652038,51.77950393,1203.22483,0.024064149,51.83841264,2.3,0.13011,False
Myanmar,Asia,True,61.294,0.209000441,2.31822205,79.93950932,51.26452511,1392.712143,0.024337392,53.51135385,2.5,0.135,False
Myanmar,Asia,True,61.607,0.218999293,2.3303194,80.51150296,50.74469665,1618.413814,0.065238856,55.21016477,2.7,0.12987,False
Myanmar,Asia,True,61.938,0.20222694,2.25168705,74.85199519,50.21170673,1876.893679,0.182048331,56.93442941,2.9,0.12323,False
Myanmar,Asia,True,62.294,0.20938514,2.02357221,88.33483442,49.68345728,2154.57519,0.217128445,58.6842796,3.1,0.12402,False
Myanmar,Asia,True,62.678,0.158222646,2.10873079,89.45722879,49.17485114,2424.024319,0.22,60.4595711,3.3,0.12985,False
Myanmar,Asia,True,63.089,0.149053636,2.15950108,94.15248761,48.65101944,2676.324325,0.22,62.25989146,3.6,0.14183,False
Myanmar,Asia,True,63.525,0.160669313,1.95585954,99.36246036,48.12938187,2960.565723,0.25,64.08560886,3.8,0.15,False
Myanmar,Asia,True,63.983,0.17042352,1.92666924,124.3062687,47.68370555,3224.50102,0.98,65.93606697,4.1,0.17,False
Myanmar,Asia,True,64.453,0.232622809,2.41021132,154.3813595,47.25036515,3547.130653,1.4,67.81136109,4.4,0.24,False
Myanmar,Asia,True,64.921,0.262282625,3.20071578,156.0089924,46.81182091,3782.572595,1.8,69.7111129,4.7,0.28,False
Myanmar,Asia,True,65.378,0.325932191,4.39346027,185.3720973,46.36821216,4009.962562,7.4,71.63562183,5.0,0.32,False
Myanmar,Asia,True,65.81,0.361422537,5.47780514,215.2988584,45.92460342,4105.443377,10.9,73.5874705,5.4,0.37,False
Namibia,Africa,False,52.192,1.081031081,9.63792515,1156.553719,9.788876338,5196.744542,1.644739547,76.36580065,7.8,0.74691,False
Namibia,Africa,False,51.399,1.348930479,9.53211975,1052.05499,9.702625563,5290.675254,2.416979442,76.68748132,8.1,0.86052,False
Namibia,Africa,False,50.862,1.150406836,9.73386574,1090.111298,9.616374789,5545.735792,2.633699769,77.11230729,8.5,0.73233,False
Namibia,Africa,False,50.589,1.208016751,9.87848473,1127.1826,9.530124015,5808.389686,3.359839886,77.55369222,8.9,0.54581,False
Namibia,Africa,False,50.6,1.247551478,10.18727589,1169.700811,9.44387324,6595.635065,3.804715615,77.99218531,9.3,0.52471,False
Namibia,Africa,False,50.931,1.305256713,10.19230366,1453.554657,9.357622466,6864.484323,4.010046644,78.42614007,9.7,0.59598,False
Namibia,Africa,False,51.609,1.283405301,10.13995361,1521.423751,9.271371692,7449.968286,4.398870647,78.85634303,10.1,0.59717,False
Namibia,Africa,False,52.593,1.305745823,10.71633053,1606.539381,9.185120917,7921.05922,4.835610778,79.28207508,10.6,0.64122,False
Namibia,Africa,False,53.817,1.443685051,9.91801167,1606.266783,9.098870143,8137.389224,5.329003772,79.70352468,11.0,0.7738,False
Namibia,Africa,False,55.207,1.451198166,9.04967022,1638.949545,9.012619369,8065.154077,6.5,80.11884673,11.5,1.11004,False
Namibia,Africa,False,56.665,1.477197645,9.72781372,1583.343705,8.926368594,8500.451374,11.6,80.52969316,12.0,1.05,False
Namibia,Africa,False,58.085,1.544026991,9.83193302,1586.217605,8.84011952,8958.932313,12.0,80.93454143,12.4,1.09,False
Namibia,Africa,False,59.387,1.608363844,9.26659298,1610.795763,8.753870447,9341.106683,12.9414,81.34131012,12.9,1.17,False
Namibia,Africa,False,60.513,1.696883716,9.06448746,1660.760979,8.667621373,9735.532643,13.9,81.74201201,13.4,1.17,False
Namibia,Africa,False,61.425,1.737465854,8.40890884,1692.406468,8.581372299,10467.22804,14.84,82.13657733,13.9,1.22,False
Namibia,Africa,False,62.119,1.814332366,9.98109627,1652.571933,8.495123225,10633.29442,25.68785182,82.52413515,14.5,1.24,False
Nepal,Asia,False,62.288,0.13449675,3.12598538,54.95540594,40.32619463,1349.962286,0.204651684,79.92588437,1.4,0.07352,False
Nepal,Asia,False,62.945,0.142111305,3.80386233,58.81100112,40.45264737,1422.508725,0.240015303,80.53110065,1.5,0.08105,False
Nepal,Asia,False,63.57,0.1128384,3.92991233,64.48403143,40.5791001,1424.272228,0.31295606,81.0924523,1.6,0.07974,False
Nepal,Asia,False,64.165,0.120410447,3.84753466,67.54126539,40.70555284,1488.295004,0.382810917,81.64776834,1.7,0.08118,False
Nepal,Asia,False,64.729,0.110545761,4.03734398,70.53181547,40.83200558,1578.507295,0.449843651,82.19693895,1.8,0.08195,False
Nepal,Asia,False,65.264,0.123909964,3.94221067,74.43152432,40.95845832,1663.370047,0.826551266,82.7398809,1.9,0.07594,False
Nepal,Asia,False,65.773,0.100511426,3.5361805,77.06500418,41.08491106,1750.480683,1.141389164,83.27650407,2.1,0.07281,False
Nepal,Asia,False,66.26,0.101961197,3.66484332,83.82346403,41.21136379,1836.859826,1.41,83.80680575,2.2,0.07643,False
Nepal,Asia,False,66.727,0.112125361,3.80911303,87.63356253,41.33781653,1965.219302,1.73,84.33058674,2.4,0.08337,False
Nepal,Asia,False,67.178,0.144326283,3.89314747,83.47526816,41.46426927,2050.786913,1.97,84.84775994,2.5,0.09427,False
Nepal,Asia,False,67.611,0.171767827,4.35166264,96.93667101,41.59072201,2164.951653,7.93,85.35823515,2.6,0.1,False
Nepal,Asia,False,68.028,0.192299009,4.44234991,102.5424342,41.59072201,2283.18558,9.0,85.86199121,2.8,0.12,False
Nepal,Asia,False,68.426,0.222311476,4.49078512,115.8231766,41.59072201,2505.39181,11.1493,86.35911922,3.0,0.13,False
Nepal,Asia,False,68.806,0.226252797,4.63011789,120.9003911,41.59072201,2702.224963,13.3,86.84929516,3.2,0.16,False
Nepal,Asia,False,69.168,0.264996837,5.07548285,136.6433114,41.59072201,2947.316487,15.44,87.33249847,3.3,0.18,False
Nepal,Asia,False,69.515,0.266148113,5.46615076,146.4730037,41.59072201,2996.220462,17.58161801,87.80846759,3.5,0.19,False
Netherlands,Europe,False,77.98780488,10.178636,7.70687819,6349.319584,10.64869668,31870.83351,43.98435137,100.0000015,14.2,5.07775,True
Netherlands,Europe,False,78.1902439,10.41493988,8.05946636,6507.105925,10.69010664,33180.18292,49.37306211,100.0,14.7,4.94045,True
Netherlands,Europe,False,78.29268293,10.36786976,8.64911556,6599.26537,10.73151659,34447.20532,61.29,100.0,15.3,4.8909,True
Netherlands,Europe,False,78.49268293,10.49965052,9.0565691,6641.740762,10.77292654,34149.61923,64.35,100.0000015,15.9,4.87873,True
Netherlands,Europe,False,79.09512195,10.57132609,9.11067963,6695.715124,10.81433649,35809.78566,68.52,99.9999985,16.5,4.86495,True
Netherlands,Europe,False,79.34634146,10.28991121,9.09671688,6882.970221,10.85574645,37625.56171,81.0,99.99999702,17.1,4.78699,True
Netherlands,Europe,False,79.69756098,10.01462043,9.08058071,6912.372085,10.8971564,41013.78664,83.7,100.0000015,17.6,4.85632,True
Netherlands,Europe,False,80.09756098,10.04474769,9.05291939,7025.834479,10.93856635,43939.14534,85.82,100.000003,18.2,4.71291,True
Netherlands,Europe,False,80.25121951,10.04646055,9.27664948,7157.378577,10.9799763,46420.20168,87.42,99.99999853,18.8,4.78653,True
Netherlands,Europe,False,80.54878049,9.708786357,9.99291134,7173.046299,11.03118885,44556.92115,89.63,99.99999853,19.4,4.42255,True
Netherlands,Europe,False,80.70243902,10.29828126,10.15515518,6856.281897,11.07263564,45043.90423,90.72,100.0,19.9,4.36,True
Netherlands,Europe,False,81.20487805,9.511130441,10.23353291,7006.273821,11.02461447,46599.02103,91.41999576,99.99999927,20.5,4.34,True
Netherlands,Europe,False,81.10487805,9.398409929,10.53905964,7060.053768,10.97330961,47272.10302,92.85999236,99.99999927,21.0,4.37,True
Netherlands,Europe,False,81.30487805,9.348128895,10.5835619,6876.589753,10.93173048,49241.51784,93.9564,100.0000029,21.5,4.2,True
Netherlands,Europe,False,81.70731707,8.881703067,10.56706905,6833.911435,10.88037993,49233.2154,91.666666,100.0000029,22.1,4.12,True
Netherlands,Europe,False,81.5097561,9.292250246,10.32393837,6712.774758,10.83546184,50288.59139,91.72413793,99.99999856,22.6,4.04,True
New Zealand,Oceania,False,78.63658537,7.634082484,7.4700222,9138.744752,37.41004899,21513.70277,47.37955654,100.0,22.2,4.21638,True
New Zealand,Oceania,False,78.69268293,8.14843448,7.5789361,9384.348187,37.4091679,22508.93671,53.24101529,99.99999844,22.9,4.17213,True
New Zealand,Oceania,False,78.84634146,7.987843717,7.90045929,9417.343126,37.40828681,23306.27954,59.08075328,100.0,23.5,4.23684,True
New Zealand,Oceania,False,79.14634146,8.293603875,7.72169209,9526.655692,37.40740572,23973.63396,60.96253987,100.0,24.1,4.16844,True
New Zealand,Oceania,False,79.54878049,8.034250802,7.90090561,9407.032181,37.40652463,25091.15698,61.84762781,99.9999985,24.7,4.10624,True
New Zealand,Oceania,False,79.85121951,8.280316298,8.27334881,9666.299694,37.40564354,25677.41908,62.72021237,100.0,25.3,4.09814,True
New Zealand,Oceania,False,80.04878049,8.189552277,8.63841629,9673.673771,37.40476245,27755.52704,69.0,100.0000015,25.9,3.94688,True
New Zealand,Oceania,False,80.15121951,7.876793517,8.32904434,9700.090809,37.40388136,29369.80819,69.76,100.0,26.5,3.94313,True
New Zealand,Oceania,False,80.35121951,8.021502927,9.12382889,9640.607983,37.40300027,29827.14255,72.03,100.0000014,27.1,4.03074,True
New Zealand,Oceania,False,80.70243902,7.244456858,9.62076378,9556.317198,37.40211918,30681.24454,79.7,100.0,27.7,3.78355,True
New Zealand,Oceania,False,80.70243902,7.136782411,9.59277534,9403.848836,37.40123808,31222.45448,80.46,100.0,28.3,3.68,True
New Zealand,Oceania,False,80.90487805,6.909215537,9.51987362,9601.903142,37.40009115,32701.3786,81.23,100.0000028,28.9,3.65,True
New Zealand,Oceania,False,81.15609756,7.284317645,9.65163612,9458.485401,37.39894421,32988.60976,81.64447018,100.0000014,29.5,3.38,True
New Zealand,Oceania,False,81.40731707,7.179036805,9.3601923,9360.949162,37.39779727,36242.62123,82.78,99.99999865,30.1,3.45,True
New Zealand,Oceania,False,81.40487805,7.078489829,9.40168381,9089.619774,37.39665034,37293.35679,84.0,100.0000027,30.7,3.33,True
New Zealand,Oceania,False,81.45682927,7.003080396,9.28344345,9012.731097,37.3955034,37479.68298,85.2,99.99999735,31.3,3.28,True
Nicaragua,North America,False,69.527,0.743690956,5.23883677,328.7891244,44.86720957,2780.035925,0.980216487,80.64616952,13.3,1.03637,False
Nicaragua,North America,False,69.934,0.763793914,5.48459768,344.8201037,43.86075287,2883.572329,1.448799428,80.67124944,13.7,1.03574,False
Nicaragua,North America,False,70.308,0.777878504,5.73315907,343.6100865,42.85429616,2908.783474,1.714729584,80.69755761,14.2,1.03079,False
Nicaragua,North America,False,70.64,0.861659269,6.08317614,352.3444799,41.84783945,2999.133717,1.880412532,80.72540083,14.6,1.07586,False
Nicaragua,North America,False,70.933,0.844372659,6.05740404,367.3389562,40.84138275,3199.220033,2.320664609,80.75477764,15.1,1.06701,False
Nicaragua,North America,False,71.195,0.797986014,6.22468948,392.5493902,39.83492604,3394.175227,2.566351177,80.78702349,15.6,1.11538,False
Nicaragua,North America,False,71.436,0.82520869,6.35756493,412.4153381,38.82846934,3594.608932,2.805573063,80.8357492,16.1,1.1664,False
Nicaragua,North America,False,71.673,0.840777159,6.95643044,424.7557518,37.82201263,3826.219631,3.9,80.88607095,16.6,1.28461,False
Nicaragua,North America,False,71.915,0.794009849,7.16700697,458.4919033,36.81555592,3978.543407,5.3,80.93866812,17.1,1.35838,False
Nicaragua,North America,False,72.167,0.764071157,7.68584394,471.8182967,35.80909922,3819.56256,7.3,80.99284854,17.6,1.30104,False
Nicaragua,North America,False,72.428,0.774374196,7.71019173,477.4139515,34.80264251,3981.506784,10.0,81.04894858,18.2,1.31,False
Nicaragua,North America,False,72.692,0.808058902,7.44982004,506.519681,34.33626392,4263.177227,10.6,81.10696758,18.8,1.31,False
Nicaragua,North America,False,72.951,0.783949275,7.48836899,528.3722695,33.86988532,4427.946924,13.5,81.16690386,19.3,1.31,False
Nicaragua,North America,False,73.197,0.737324175,7.6386919,569.3243494,33.40350673,4610.298981,15.5,81.22875171,19.9,1.34,False
Nicaragua,North America,False,73.429,0.774899292,7.97716141,586.5603776,32.93712814,4941.699702,17.6,81.29213775,20.5,1.38,False
Nicaragua,North America,False,73.649,0.846826583,7.96303225,568.3137183,32.47074954,5293.870462,19.7042915,81.35312854,21.2,1.44,False
Niger,Africa,True,49.928,0.059126893,4.69006205,30.636,1.048472409,776.1964518,0.036261294,36.84661631,2.2,0.06035,False
Niger,Africa,True,50.584,0.057014658,4.75814819,32.74041414,1.038667403,820.9556594,0.105185431,37.69444798,2.3,0.05852,False
Niger,Africa,True,51.256,0.057424174,4.85896921,30.80493464,1.028862398,843.2824557,0.127152469,38.45761285,2.4,0.05269,False
Niger,Africa,True,51.95,0.060088632,4.77954054,30.43481257,1.019057393,846.7765188,0.155698704,39.1892815,2.6,0.05098,False
Niger,Africa,True,52.668,0.060186287,5.01117468,29.80712419,1.009252388,840.895701,0.189933734,39.88880393,2.7,0.04631,False
Niger,Africa,True,53.411,0.055781969,5.67636585,33.52147515,0.999447383,896.7888016,0.221341351,40.55557252,2.8,0.04549,False
Niger,Africa,True,54.18,0.053026134,5.80891418,36.69866448,0.989642378,943.3217179,0.294033977,41.19079367,3.0,0.05034,False
Niger,Africa,True,54.968,0.055837755,5.38838816,34.85584563,0.979837373,962.4207003,0.39039062,41.79385248,3.1,0.04869,False
Niger,Africa,True,55.764,0.056390068,5.22303343,39.08642895,0.970032368,1017.531771,0.7,42.36417612,3.3,0.05228,False
Niger,Africa,True,56.557,0.068168346,5.33016539,39.21076725,0.960227362,1005.121267,0.76,42.90290208,3.4,0.0511,False
Niger,Africa,True,57.333,0.08321173,5.02160501,42.60521484,0.950422357,1062.806408,0.83,43.40945251,3.6,0.05,False
Niger,Africa,True,58.081,0.082384979,4.87324095,44.21761993,0.940617352,1068.244853,0.9,43.88328257,3.8,0.05,False
Niger,Africa,True,58.79,0.106208361,4.30732203,47.3859713,0.930812347,1158.66902,1.05,44.32547436,3.9,0.05,False
Niger,Africa,True,59.455,0.106461818,4.46635866,49.33912268,0.921007342,1127.348953,1.15,44.73547334,4.1,0.04,False
Niger,Africa,True,60.07,0.11174531,4.45376825,48.25908721,0.911202337,1142.516865,1.248675689,45.12092359,4.3,0.05,False
Niger,Africa,True,60.631,0.105491223,5.34746218,51.19494192,0.901397332,1145.309402,2.476219975,45.48245806,4.5,0.05,False
Nigeria,Africa,False,46.267,0.795035466,3.19738436,75.76719632,27.33186205,2303.494379,0.064080808,43.15003763,3.4,0.41965,False
Nigeria,Africa,False,46.51,0.813037008,3.18946958,74.49061979,27.15255663,2432.896817,0.08990137,44.55582414,3.6,0.4518,False
Nigeria,Africa,False,46.835,0.717284684,2.49064016,75.56977626,26.97325121,2778.61518,0.320461976,46.2434,3.8,0.45472,False
